ID|sourateID|numeroverset|verset
4652|50|22|&laquo;Tu restais indiff&eacute;rent &agrave; cela. Et bien, Nous &ocirc;tons ton voile; ta vue est per&ccedil;ante aujourd&apos;hui.
4653|50|23|Et son compagnon dira: &laquo;Voil&agrave; ce qui est avec moi, tout pr&ecirc;t&raquo;.
4654|50|24|&laquo;Vous deux, jetez dans l&apos;Enfer tout m&eacute;cr&eacute;ant endurci et rebelle,
4655|50|25|acharn&eacute; &agrave; emp&ecirc;cher le bien, transgresseur, douteur,
4656|50|26|celui qui pla&ccedil;ait &agrave; c&ocirc;t&eacute; d&apos;Allah une autre divinit&eacute;. Jetez-le donc dans le dur ch&acirc;timent&raquo;.
4657|50|27|Son camarade (le Diable) dira: &laquo;Seigneur, ce n&apos;est pas moi qui l&apos;ai fait transgresser; mais il &eacute;tait d&eacute;j&agrave; dans un profond &eacute;garement&raquo;.
4658|50|28|Alors [Allah] dira:&laquo;Ne vous disputez pas devant moi! Alors que Je vous ai d&eacute;j&agrave; fait part de la menace.
4659|50|29|Chez Moi, la parole ne change pas; et Je n&apos;opprime nullement les serviteurs&raquo;.
4660|50|30|Le jour o&ugrave; Nous dirons &agrave; l&apos;Enfer; &laquo;Es-tu rempli?&raquo; Il dira: &laquo;Y en a-t-il encore?&raquo;
4661|50|31|Le Paradis sera rapproch&eacute; &agrave; proximit&eacute; des pieux.
4662|50|32|&laquo;Voil&agrave; ce qui vous a &eacute;t&eacute; promis, [ainsi qu&apos;] &agrave; tout homme plein de repentir et respectueux [des prescriptions divines]
4663|50|33|qui redoute le Tout Mis&eacute;ricordieux bien qu&apos;il ne Le voit pas, et qui vient [vers Lui] avec un c&oelig;ur port&eacute; &agrave; l&apos;ob&eacute;issance.
4664|50|34|Entrez-y en toute s&eacute;curit&eacute;,&raquo;. Voil&agrave; le jour de l&apos;&eacute;ternit&eacute;!
4665|50|35|Il y aura l&agrave; pour eux tout ce qu&apos;ils voudront. Et aupr&egrave;s de Nous il y a davantage encore.
4666|50|36|combien avons-Nous fait p&eacute;rir, avant eux, de g&eacute;n&eacute;rations bien plus fortes qu&apos;eux. Ils avaient parcouru les contr&eacute;es, cherchant [vainement] o&ugrave; fuir.
4667|50|37|Il y a bien l&agrave; un rappel pour quiconque a un c&oelig;ur, pr&ecirc;te l&apos;oreille tout en &eacute;tant t&eacute;moin.
4668|50|38|En effet Nous avons cr&eacute;&eacute; les cieux et la terre et ce qui existe entre eux en six jours, sans &eacute;prouver la moindre lassitude.
4669|50|39|Endure donc ce qu&apos;ils disent; et c&eacute;l&egrave;bre la louange de ton Seigneur avant le lever du soleil et avant [son] coucher;
4670|50|40|et c&eacute;l&egrave;bre Sa gloire, une partie de la nuit et &agrave; la suite des prosternations [pri&egrave;res].
4671|50|41|Et sois &agrave; l&apos;&eacute;coute, le jour o&ugrave; le Crieur criera d&apos;un endroit proche,
4672|50|42|le jour o&ugrave; ils entendront en toute v&eacute;rit&eacute; le Cri. Voil&agrave; le Jour de la R&eacute;surrection.
4673|50|43|C&apos;est Nous qui donnons la vie et donnons la mort, et vers Nous sera la destination,
4674|50|44|le jour o&ugrave; la terre se fendra, les [rejetant] pr&eacute;cipitamment. Ce sera un rassemblement facile pour Nous.
4675|50|45|Nous savons mieux ce qu&apos;ils disent. Tu n&apos;as pas pour mission d&apos;exercer sur eux une contrainte. Rappelle donc, par le Coran celui qui craint Ma menace.
4676|51|1|Par les vents qui &eacute;parpillent!
4677|51|2|Par les porteurs de fardeaux!
4678|51|3|Par les glisseurs agiles!
4679|51|4|Par les distributeurs selon un commandement!
4680|51|5|Ce qui vous est promis est certainement vrai.
4681|51|6|Et la R&eacute;tribution arrivera in&eacute;vitablement.
4682|51|7|Par le ciel aux voies parfaitement trac&eacute;es!
4683|51|8|vous divergez sur ce que vous dites.
4684|51|9|Est d&eacute;tourn&eacute; de lui quiconque a &eacute;t&eacute; d&eacute;tourn&eacute; de la foi.
4685|51|10|Maudits soient les menteurs,
4686|51|11|qui sont plong&eacute;s dans l&apos;insouciance.
4687|51|12|Ils demandent: &laquo;A quand le jour de la R&eacute;tribution?&raquo;
4688|51|13|Le jour o&ugrave; ils seront &eacute;prouv&eacute;s au Feu:
4689|51|14|&laquo;Go&ucirc;tez &agrave; votre &eacute;preuve [punition]; voici ce que vous cherchiez &agrave; h&acirc;ter&raquo;.
4690|51|15|Les pieux seront dans des Jardins et [parmi] des sources,
4691|51|16|recevant ce que leur Seigneur leur aura donn&eacute;. Car ils ont &eacute;t&eacute; auparavant des bienfaisants:
4692|51|17|ils dormaient peu, la nuit,
4693|51|18|et aux derni&egrave;res heures de la nuit ils imploraient le pardon [d&apos;Allah];
4694|51|19|et dans leurs biens, il y avait un droit au mendiant et au d&eacute;sh&eacute;rit&eacute;.
4695|51|20|Il y a sur terre des preuves pour ceux qui croient avec certitude;
4696|51|21|ainsi qu&apos;en vous-m&ecirc;mes. N&apos;observez-vous donc pas?
4697|51|22|Et il y a dans le ciel votre subsistance et ce qui vous a &eacute;t&eacute; promis.
4698|51|23|Par le Seigneur du ciel et de la terre! Ceci est tout aussi vrai que le fait que vous parliez.
4699|51|24|T&apos;est-il parvenu le r&eacute;cit des visiteurs honorables d&apos;Abraham?
4700|51|25|Quand ils entr&egrave;rent chez lui et dirent: &laquo;Paix!&raquo;, il [leur] dit: &laquo;Paix, visiteurs inconnus&raquo;.
4701|51|26|Puis il alla discr&egrave;tement &agrave; sa famille et apporta un veau gras.
4702|51|27|Ensuite il l&apos;approcha d&apos;eux... &laquo;Ne mangez-vous pas?&raquo; dit-il.
4703|51|28|Il ressentit alors de la peur vis-&agrave;-vis d&apos;eux. Ils dirent: &laquo;N&apos;aie pas peur&raquo;. Et ils lui annonc&egrave;rent [la naissance] d&apos;un gar&ccedil;on plein de savoir.
4704|51|29|Alors sa femme s&apos;avan&ccedil;a en criant, se frappa le visage et dit: &laquo;Une vieille femme st&eacute;rile...&raquo;
4705|51|30|Ils dirent: &laquo;Ainsi a dit ton Seigneur. C&apos;est Lui vraiment le Sage, l&apos;Omniscient&raquo;.
4706|51|31|Alors [Abraham] dit: &laquo;Quelle est donc votre mission, &ocirc; envoy&eacute;s?&raquo;
4707|51|32|Ils dirent: &laquo;Nous avons &eacute;t&eacute; envoy&eacute;s vers des gens criminels,
4708|51|33|pour lancer sur eux des pierres de glaise,
4709|51|34|marqu&eacute;es aupr&egrave;s de ton Seigneur &agrave; l&apos;intention des outranciers&raquo;.
4710|51|35|Nous en f&icirc;mes sortir alors ce qu&apos;il y avait comme croyants,
4711|51|36|mais Nous n&apos;y trouv&acirc;mes qu&apos;une seule maison de gens soumis.
4712|51|37|Et Nous y laiss&acirc;mes un signe pour ceux qui redoutent le douloureux ch&acirc;timent;
4713|51|38|[Il y a m&ecirc;me un signe] en Mo&iuml;se quand Nous l&apos;envoy&acirc;mes, avec une preuve &eacute;vidente, vers Pharaon.
4714|51|39|Mais [celui-ci] se d&eacute;tourna confiant en sa puissance, et dit: &laquo;C&apos;est un magicien ou un poss&eacute;d&eacute;!&raquo;
4715|51|40|Nous le sais&icirc;mes ainsi que ses troupes, puis les jet&acirc;mes dans les flots, pour son comportement bl&acirc;mable.
4716|51|41|De m&ecirc;me pour les &apos;Aad, quand Nous envoy&acirc;mes contre eux le vent d&eacute;vastateur
4717|51|42|n&apos;&eacute;pargnant rien sur son passage sans le r&eacute;duire en poussi&egrave;re.
4718|51|43|De m&ecirc;me pour les Tham&ucirc;d, quand il leur fut dit: &laquo;Jouissez jusqu&apos;&agrave; un certain temps!&raquo;
4719|51|44|Ils d&eacute;fi&egrave;rent le commandement de leur Seigneur. La foudre les saisit alors qu&apos;ils regardaient.
4720|51|45|Ils ne purent ni se mettre debout ni &ecirc;tre secourus.
4721|51|46|De m&ecirc;me, pour le peuple de No&eacute; auparavant. Ils &eacute;taient des gens pervers.
4722|51|47|Le ciel, Nous l&apos;avons construit par Notre puissance: et Nous l&apos;&eacute;tendons [constamment] dans l&apos;immensit&eacute;.
4723|51|48|Et la terre, Nous l&apos;avons &eacute;tendue. Et de quelle excellente fa&ccedil;on Nous l&apos;avons nivel&eacute;e!
4724|51|49|Et de toute chose Nous avons cr&eacute;&eacute; [deux &eacute;l&eacute;ments] de couple. Peut-&ecirc;tre vous rappellerez-vous?
4725|51|50|&laquo;Fuyez donc vers Allah. Moi, je suis pour vous de Sa part, un avertisseur explicite.
4726|51|51|Ne placez pas avec Allah une autre divinit&eacute;. Je suis pour vous de Sa part, un avertisseur explicite&raquo;.
4727|51|52|Ainsi, aucun Messager n&apos;est venu &agrave; leurs pr&eacute;d&eacute;cesseurs sans qu&apos;ils n&apos;aient dit: &laquo;C&apos;est un magicien ou un poss&eacute;d&eacute;!&raquo;
4728|51|53|Est-ce qu&apos;ils se sont transmis cette injonction? Ils sont plut&ocirc;t des gens transgresseurs.
4729|51|54|D&eacute;tourne-toi d&apos;eux, tu ne seras pas bl&acirc;m&eacute; [&agrave; leur sujet].
4730|51|55|Et rappelle; car le rappel profite aux croyants.
4731|51|56|Je n&apos;ai cr&eacute;&eacute; les djinns et les hommes que pour qu&apos;ils M&apos;adorent.
4732|51|57|Je ne cherche pas d&apos;eux une subsistance; et Je ne veux pas qu&apos;ils me nourrissent.
4733|51|58|En v&eacute;rit&eacute;, c&apos;est Allah qui est le Grand Pourvoyeur, Le D&eacute;tenteur de la force, l&apos;In&eacute;branlable.
4734|51|59|Ceux qui ont &eacute;t&eacute; injustes auront une part [de tourments] pareille &agrave; celle de leurs compagnons. Qu&apos;ils ne soient pas trop press&eacute;s.
4735|51|60|Malheur donc &agrave; ceux qui ont m&eacute;cru &agrave; cause du jour dont ils sont menac&eacute;s!
4736|52|1|Par At-T&ucirc;r!
4737|52|2|Et par un Livre &eacute;crit
4738|52|3|sur un parchemin d&eacute;ploy&eacute;!
4739|52|4|Et par la Maison peupl&eacute;e!
4740|52|5|Et par la Vo&ucirc;te &eacute;lev&eacute;e!
4741|52|6|Et par la Mer port&eacute;e &agrave; &eacute;bullition! (au Jour dernier)
4742|52|7|Le ch&acirc;timent de ton Seigneur aura lieu in&eacute;vitablement.
4743|52|8|Nul ne pourra le repousser.
4744|52|9|Le jour o&ugrave; le ciel sera agit&eacute; d&apos;un tourbillonnement,
4745|52|10|et les montagnes se mettront en marche.
4746|52|11|Ce jour-l&agrave;, malheur &agrave; ceux qui traitent (les signes d&apos;Allah) de mensonges,
4747|52|12|ceux qui s&apos;&eacute;battent dans des discours frivoles
4748|52|13|le jour o&ugrave; ils seront brutalement pouss&eacute;s au feu de l&apos;Enfer:
4749|52|14|Voil&agrave; le feu que vous traitiez de mensonge.
4750|52|15|Est-ce que cela est de la magie? Ou bien ne voyez-vous pas clair?
4751|52|16|Br&ucirc;lez dedans! Supportez ou ne supportez pas, ce sera &eacute;gal pour vous: vous n&apos;&ecirc;tes r&eacute;tribu&eacute;s que selon ce que vous faisiez.
4752|52|17|Les pieux seront dans des Jardins et dans des d&eacute;lices,
4753|52|18|se r&eacute;jouissant de ce que leur Seigneur leur aura donn&eacute;, et leur Seigneur les aura prot&eacute;g&eacute;s du ch&acirc;timent de la Fournaise.
4754|52|19|&laquo;En r&eacute;compense de ce que vous faisiez, mangez et buvez en toute s&eacute;r&eacute;nit&eacute;,
4755|52|20|accoud&eacute;s sur des lits bien rang&eacute;s&raquo;, et Nous leur ferons &eacute;pouser des houris aux grands yeux noirs,
4756|52|21|Ceux qui auront cru et que leurs descendants auront suivis dans la foi, Nous ferons que leurs descendants les rejoignent. Et Nous ne diminuerons en rien le m&eacute;rite de leurs &oelig;uvres, chacun &eacute;tant tenu responsable de ce qu&apos;il aura acquis.
4757|52|22|Nous les pourvoirons abondamment des fruits et des viandes qu&apos;ils d&eacute;sireront.
4758|52|23|L&agrave;, ils se passeront les uns les autres une coupe qui ne provoquera ni vanit&eacute; ni incrimination.
4759|52|24|Et parmi eux circuleront des gar&ccedil;ons &agrave; leur service, pareils &agrave; des perles bien conserv&eacute;es.
4760|52|25|Et ils se tourneront les uns vers les autres s&apos;interrogeant;
4761|52|26|Ils diront: &laquo;Nous vivions au milieu des n&ocirc;tres dans la crainte [d&apos;Allah];
4762|52|27|Puis Allah nous a favoris&eacute;s et prot&eacute;g&eacute;s du ch&acirc;timent du Sam&ucirc;m.
4763|52|28|Ant&eacute;rieurement, nous L&apos;invoquions. C&apos;est Lui certes, le Charitable, le Tr&egrave;s Mis&eacute;ricordieux&raquo;.
4764|52|29|Rappelle donc et par la gr&acirc;ce de ton Seigneur tu n&apos;es ni un devin ni un poss&eacute;d&eacute;.
4765|52|30|Ou bien ils disent: &laquo;C&apos;est un po&egrave;te! Attendons pour lui le coup de la mort&raquo;.
4766|52|31|Dis: &laquo;Attendez! Je suis avec vous parmi ceux qui attendent&raquo;.
4767|52|32|Est-ce leur raison qui leur commande cela? Ou sont-ils des gens outranciers?
4768|52|33|Ou bien ils disent: &laquo;Il l&apos;a invent&eacute; lui-m&ecirc;me?&raquo; Non... mais ils ne croient pas.
4769|52|34|Eh bien, qu&apos;ils produisent un r&eacute;cit pareil &agrave; lui (le Coran), s&apos;ils sont v&eacute;ridiques.
4770|52|35|Ont-ils &eacute;t&eacute; cr&eacute;&eacute; &agrave; partir de rien ou sont-ils eux les cr&eacute;ateurs?
4771|52|36|Ou ont-ils cr&eacute;&eacute; les cieux et la terre? Mais ils n&apos;ont plut&ocirc;t aucune conviction.
4772|52|37|Poss&egrave;dent-ils les tr&eacute;sors de ton Seigneur? Ou sont-ils eux les ma&icirc;tres souverains?
4773|52|38|Ont-ils une &eacute;chelle d&apos;o&ugrave; ils &eacute;coutent? Que celui des leurs qui reste &agrave; l&apos;&eacute;coute apporte une preuve &eacute;vidente!
4774|52|39|[Allah] aurait-Il les filles, tandis que vous, les fils?
4775|52|40|Ou leur demandes-tu un salaire, de sorte qu&apos;ils soient grev&eacute;s d&apos;une lourde dette?
4776|52|41|Ou bien d&eacute;tiennent-ils l&apos;Inconnaissable pour le mentionner par &eacute;crit?
4777|52|42|Ou cherchent-ils un stratag&egrave;me? Mais ce sont ceux qui ont m&eacute;cru qui sont victimes de leur propre stratag&egrave;me.
4778|52|43|Ou ont-ils une autre divinit&eacute; &agrave; part Allah? Qu&apos;Allah soit glorifi&eacute; et purifi&eacute; de tout ce qu&apos;ils associent!
4779|52|44|Et s&apos;ils voient tomber des fragments du ciel, ils disent: &laquo;Ce sont des nuages superpos&eacute;s&raquo;.
4780|52|45|Laisse-les donc, jusqu&apos;&agrave; ce qu&apos;ils rencontrent leur jour o&ugrave; ils seront foudroy&eacute;s,
4781|52|46|le jour o&ugrave; leur ruse ne leur servira &agrave; rien, o&ugrave; ils ne seront pas secourus.
4782|52|47|Les injustes auront un ch&acirc;timent pr&eacute;alable. Mais la plupart d&apos;entre eux ne savent pas.
4783|52|48|Et supporte patiemment la d&eacute;cision de ton Seigneur. Car en v&eacute;rit&eacute;, tu es sous Nos yeux. Et c&eacute;l&egrave;bre la gloire de ton Seigneur quand tu te l&egrave;ves;
4784|52|49|Glorifie-Le une partie de la nuit et au d&eacute;clin des &eacute;toiles.
4785|53|1|Par l&apos;&eacute;toile &agrave; son d&eacute;clin!
4786|53|2|Votre compagnon ne s&apos;est pas &eacute;gar&eacute; et n&apos;a pas &eacute;t&eacute; induit en erreur
4787|53|3|et il ne prononce rien sous l&apos;effet de la passion;
4788|53|4|ce n&apos;est rien d&apos;autre qu&apos;une r&eacute;v&eacute;lation inspir&eacute;e.
4789|53|5|Que lui a enseign&eacute; [l&apos;Ange Gabriel] &agrave; la force prodigieuse,
4790|53|6|dou&eacute; de sagacit&eacute;; c&apos;est alors qu&apos;il se montra sous sa forme r&eacute;elle [ang&eacute;lique],
4791|53|7|alors qu&apos;il se trouvait &agrave; l&apos;horizon sup&eacute;rieur.
4792|53|8|Puis il se rapprocha et descendit encore plus bas,
4793|53|9|et fut &agrave; deux port&eacute;es d&apos;arc, ou plus pr&egrave;s encore.
4794|53|10|Il r&eacute;v&eacute;la &agrave; Son serviteur ce qu&apos;Il r&eacute;v&eacute;la.
4795|53|11|Le c&oelig;ur n&apos;a pas menti en ce qu&apos;il a vu.
4796|53|12|Lui contestez-vous donc ce qu&apos;il voit?
4797|53|13|Il l&apos;a pourtant vu, lors d&apos;une autre descente,
4798|53|14|pr&egrave;s de la Sidrat-ul-Muntah&acirc;,
4799|53|15|pr&egrave;s d&apos;elle se trouve le jardin de Ma&apos;w?:
4800|53|16|au moment o&ugrave; le lotus &eacute;tait couvert de ce qui le couvrait.
4801|53|17|la vue n&apos;a nullement d&eacute;vi&eacute; ni outrepass&eacute; la mesure.
4802|53|18|Il a bien vu certaines des grandes merveilles de son Seigneur.
4803|53|19|Que vous en semble [des divinit&eacute;s], L&acirc;t et Uuzz&acirc;
4804|53|20|ainsi que Man&acirc;t, cette troisi&egrave;me autre?
4805|53|21|Sera-ce &agrave; vous le gar&ccedil;on et &agrave; Lui la fille?
4806|53|22|Que voil&agrave; donc un partage injuste!
4807|53|23|Ce ne sont que des noms que vous avez invent&eacute;s, vous et vos anc&ecirc;tres. Allah n&apos;a fait descendre aucune preuve &agrave; leur sujet. Ils ne suivent que la conjecture et les passions de [leurs] &acirc;mes, alors que la guid&eacute;e leur est venue de leur Seigneur.
4808|53|24|Ou bien l&apos;homme aura-t-il tout ce qu&apos;il d&eacute;sire?
4809|53|25|A Allah appartiennent la vie future et la vie d&apos;ici-bas.
4810|53|26|Et que d&apos;Anges dans les cieux dont l&apos;intercession ne sert &agrave; rien, sinon qu&apos;apr&egrave;s qu&apos;Allah l&apos;aura permis, en faveur de qui Il veut et qu&apos;Il agr&eacute;e.
4811|53|27|Ceux qui ne croient pas en l&apos;au-del&agrave; donnent aux Anges des noms de femmes,
4812|53|28|alors qu&apos;ils n&apos;en ont aucune science: ils ne suivent que la conjecture, alors que la conjecture ne sert &agrave; rien contre la v&eacute;rit&eacute;.
4813|53|29|Ecarte-toi donc, de celui qui tourne le dos &agrave; Notre rappel et qui ne d&eacute;sire que la vie pr&eacute;sente.
4814|53|30|Voil&agrave; toute la port&eacute;e de leur savoir. Certes ton Seigneur conna&icirc;t parfaitement celui qui s&apos;&eacute;gare de Son chemin et Il conna&icirc;t parfaitement qui est bien guid&eacute;.
4815|53|31|A Allah appartient ce qui est dans les cieux et sur la terre afin qu&apos;Il r&eacute;tribue ceux qui font le mal selon ce qu&apos;ils &oelig;uvrent, et r&eacute;compense ceux qui font le bien par la meilleure [r&eacute;compense],
4816|53|32|ceux qui &eacute;vitent les plus grands p&eacute;ch&eacute;s ainsi que les turpitudes et [qui ne commettent] que des fautes l&eacute;g&egrave;res. Certes, le pardon de Ton Seigneur est immense. C&apos;est Lui qui vous conna&icirc;t le mieux quand Il vous a produits de terre, et aussi quand vous &eacute;tiez des embryons dans les ventres de vos m&egrave;res. Ne vantez pas vous-m&ecirc;mes votre puret&eacute;; c&apos;est Lui qui conna&icirc;t mieux ceux qui [Le] craignent.
4817|53|33|Vois-tu celui qui s&apos;est d&eacute;tourn&eacute;,
4818|53|34|donn&eacute; peu et a [finalement] cess&eacute; de donner?
4819|53|35|D&eacute;tient-il la science de l&apos;Inconnaissable en sorte qu&apos;il voit?
4820|53|36|Ne lui a-t-on pas annonc&eacute; ce qu&apos;il y avait dans les feuilles de Mo&iuml;se
4821|53|37|et celles d&apos;Abraham qui a tenu parfaitement [sa promesse de transmettre]
4822|53|38|qu&apos;aucune [&acirc;me] ne portera le fardeau (le p&eacute;ch&eacute;) d&apos;autrui,
4823|53|39|et qu&apos;en v&eacute;rit&eacute;, l&apos;homme n&apos;obtient que [le fruit] de ses efforts;
4824|53|40|et que son effort, en v&eacute;rit&eacute;, lui sera pr&eacute;sent&eacute; (le jour du Jugement).
4825|53|41|Ensuite il en sera r&eacute;compens&eacute; pleinement,
4826|53|42|et que tout aboutit, en v&eacute;rit&eacute;, vers ton Seigneur,
4827|53|43|et que c&apos;est Lui qui a fait rire et qui a fait pleurer,
4828|53|44|et que c&apos;est Lui qui a fait mourir et qui a ramen&eacute; &agrave; la vie,
4829|53|45|et que c&apos;est Lui qui a cr&eacute;e les deux &eacute;l&eacute;ments de couple, le m&acirc;le et la femelle,
4830|53|46|d&apos;une goutte de sperme quand elle est &eacute;jacul&eacute;e
4831|53|47|et que la seconde cr&eacute;ation Lui incombe,
4832|53|48|et c&apos;est Lui qui a enrichi et qui a fait acqu&eacute;rir.
4833|53|49|Et c&apos;est Lui qui est le Seigneur de Sirius,
4834|53|50|et c&apos;est Lui qui a fait p&eacute;rir les anciens &apos;Aad,
4835|53|51|ainsi que les Tham&ucirc;d, et Il fit que rien n&apos;en subsist&acirc;t,
4836|53|52|ainsi que le peuple de No&eacute; ant&eacute;rieurement, car ils &eacute;taient encore plus injustes et plus violents,
4837|53|53|de m&ecirc;me qu&apos;Il an&eacute;antit les villes renvers&eacute;es.
4838|53|54|Et les recouvrit de ce dont Il les recouvrit.
4839|53|55|Lequel donc des bienfaits de ton Seigneur mets-tu en doute?
4840|53|56|Voici un avertisseur analogue aux avertisseurs anciens:
4841|53|57|l&apos;Imminente (L&apos;heure du Jugement) s&apos;approche.
4842|53|58|Rien d&apos;autre en dehors d&apos;Allah ne peut la d&eacute;voiler.
4843|53|59|Quoi! vous &eacute;tonnez-vous de ce discours (le Coran)?
4844|53|60|Et vous [en] riez et n&apos;[en] pleurez point?
4845|53|61|absorb&eacute;s [que vous &ecirc;tes] par votre distraction.
4846|53|62|Prosternez-vous donc &agrave; Allah et adorez-Le.
4847|54|1|L&apos;Heure approche et la Lune s&apos;est fendue.
4848|54|2|Et s&apos;ils voient un prodige, ils s&apos;en d&eacute;tournent et disent: &laquo;Une magie persistante&raquo;.
4849|54|3|Et ils [le] traitent de mensonge et suivent leurs propres impulsions, or chaque chose arrivera &agrave; son terme [et son but].
4850|54|4|Ils ont pourtant re&ccedil;u comme nouvelles de quoi les emp&ecirc;cher (du mal);
4851|54|5|[Cela est] une sagesse parfaite. Mais les avertissements ne [leur] servent &agrave; rien.
4852|54|6|D&eacute;tourne-toi d&apos;eux. Le jour o&ugrave; l&apos;appeleur appellera vers une chose affreuse,
4853|54|7|les regards baiss&eacute;s, ils sortiront des tombes comme des sauterelles &eacute;parpill&eacute;es,
4854|54|8|courant, le cou tendu, vers l&apos;appeleur. Les m&eacute;cr&eacute;ants diront: &laquo;Voil&agrave; un jour difficile&raquo;.
4855|54|9|Avant eux, le peuple de No&eacute; avait cri&eacute; au mensonge. Ils trait&egrave;rent Notre serviteur de menteur et dirent: &laquo;C&apos;est un poss&eacute;d&eacute;!&raquo; et il fut repouss&eacute;.
4856|54|10|Il invoqua donc son Seigneur: &laquo;Moi, je suis vaincu. Fais triompher (Ta cause)&raquo;.
4857|54|11|Nous ouvr&icirc;mes alors les portes du ciel &agrave; une eau torrentielle,
4858|54|12|et f&icirc;mes jaillir la terre en sources. Les eaux se rencontr&egrave;rent d&apos;apr&egrave;s un ordre qui &eacute;tait d&eacute;j&agrave; d&eacute;cr&eacute;t&eacute; dans une chose [faite].
4859|54|13|Et Nous le port&acirc;mes sur un objet [fait] de planches et de clous [l&apos;arche],
4860|54|14|voguant sous Nos yeux: r&eacute;compense pour celui qu&apos;on avait reni&eacute; [No&eacute;].
4861|54|15|Et Nous la laiss&acirc;mes, comme un signe [d&apos;avertissement]. Y a-t-il quelqu&apos;un pour r&eacute;fl&eacute;chir?
4862|54|16|Comment furent Mon ch&acirc;timent et Mes avertissements?
4863|54|17|En effet, Nous avons rendu le Coran facile pour la m&eacute;ditation. Y a-t-il quelqu&apos;un pour r&eacute;fl&eacute;chir?
4864|54|18|Les &apos;Aad ont trait&eacute; de menteur (leur Messager). Comment furent Mon ch&acirc;timent et Mes avertissements?
4865|54|19|Nous avons envoy&eacute; contre eux un vent violent et glacial, en un jour n&eacute;faste et interminable;
4866|54|20|il arrachait les gens comme des souches de palmiers d&eacute;racin&eacute;s.
4867|54|21|Comment furent Mon ch&acirc;timent et Mes avertissements?
4868|54|22|En effet, Nous avons rendu le Coran facile pour la m&eacute;ditation. Y a-t-il quelqu&apos;un pour r&eacute;fl&eacute;chir?
4869|54|23|Les Tham&ucirc;d ont trait&eacute; de mensonges les avertissements.
4870|54|24|Ils dirent: &laquo;Allons-nous suivre un seul homme (S&acirc;lih) d&apos;entre nous-m&ecirc;mes? Nous serions alors dans l&apos;&eacute;garement et la folie.
4871|54|25|Est-ce que le message a &eacute;t&eacute; envoy&eacute; &agrave; Lui &agrave; l&apos;exception de nous tous? C&apos;est plut&ocirc;t un grand menteur, plein de pr&eacute;tention et d&apos;orgueil&raquo;.
4872|54|26|Demain, ils sauront qui est le grand menteur plein de pr&eacute;tention et d&apos;orgueil.
4873|54|27|Nous leur enverrons la chamelle, comme &eacute;preuve. Surveille-les donc et sois patient.
4874|54|28|Et informe-les que l&apos;eau sera en partage entre eux [et la chamelle]; chacun boira &agrave; son tour.
4875|54|29|Puis ils appel&egrave;rent leur camarade qui prit [son &eacute;p&eacute;e] et [la] tua.
4876|54|30|Comment furent donc Mon ch&acirc;timent et Mes avertissements?
4877|54|31|Nous lach&acirc;mes sur eux un seul Cri, et voil&agrave; qu&apos;ils furent r&eacute;duits &agrave; l&apos;&eacute;tat de paille d&apos;&eacute;table.
4878|54|32|Et vraiment, Nous avons rendu le Coran facile pour la m&eacute;ditation. Y a-t-il quelqu&apos;un pour r&eacute;fl&eacute;chir?
4879|54|33|Le peuple de Lot traita de mensonges les avertissements.
4880|54|34|Nous lach&acirc;mes sur eux un ouragan, except&eacute; la famille de Lot que Nous sauv&acirc;mes avant l&apos;aube,
4881|54|35|&agrave; titre de bienfait de Notre part: ainsi r&eacute;compensons-Nous celui qui est reconnaissant.
4882|54|36|Il les avait pourtant avertis de Nos repr&eacute;sailles. Mais ils mirent les avertissements en doute.
4883|54|37|En effet, ils voulaient s&eacute;duire ses h&ocirc;tes. Nous aveugl&acirc;mes leurs yeux &laquo;Go&ucirc;tez donc Mon ch&acirc;timent et Mes avertissements&raquo;.
4884|54|38|En effet, au petit matin, un ch&acirc;timent persistant les surprit.
4885|54|39|Go&ucirc;tez donc Mon ch&acirc;timent et Mes avertissements.
4886|54|40|Et vraiment, Nous avons rendu le Coran facile pour la m&eacute;ditation. Y a-t-il quelqu&apos;un pour r&eacute;fl&eacute;chir?
4887|54|41|Les avertissements vinrent certes, aux gens de Pharaon.
4888|54|42|Ils trait&egrave;rent de mensonges tous Nos prodiges. Nous les sais&icirc;mes donc, de la saisie d&apos;un Puissant Omnipotent.
4889|54|43|Vos m&eacute;cr&eacute;ants sont-ils meilleurs que ceux-l&agrave;? Ou bien y a-t-il dans les Ecritures une immunit&eacute; pour vous?
4890|54|44|Ou bien ils disent: &laquo;Nous formons un groupe [fort] et nous vaincrons&raquo;.
4891|54|45|Leur rassemblement sera bient&ocirc;t mis en d&eacute;route, et ils fuiront.
4892|54|46|L&apos;Heure, plut&ocirc;t, sera leur rendez-vous, et l&apos;Heure sera plus terrible et plus am&egrave;re.
4893|54|47|Les criminels sont certes, dans l&apos;&eacute;garement et la folie.
4894|54|48|Le jour o&ugrave; on les tra&icirc;nera dans le Feu sur leurs visages, (on leur dira): &laquo;Go&ucirc;tez au contact de Saqar [la chaleur br&ucirc;lante de l&apos;Enfer]&raquo;.
4895|54|49|Nous avons cr&eacute;&eacute; toute chose avec mesure,
4896|54|50|et Notre ordre est une seule [parole]; [il est prompt] comme un clin d&apos;&oelig;il.
4897|54|51|En effet, nous avons fait p&eacute;rir des peuples semblables &agrave; vous. Y a-t-il quelqu&apos;un pour s&apos;en souvenir?
4898|54|52|Et tout ce qu&apos;ils ont fait est mentionn&eacute; dans les registres,
